VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
         27,           0,           2,      -3.449300775,      -1.113532954,      -1.044638871,       2.112899413,      -2.503881329,       2.527460563,     0.02188962648,     -0.1294747626,                 0,                 0,                 0,     0.02387288022,     0.02188962648,     -0.1294747626,                 0,       -5.91489136,              -nan,      -1.503423603,      -1.495048355,      -1.491633207,      -1.369205965,       -1.77523333,      -0.339323944
         27,           0,           3,       -4.06207017,      -1.646408969,      -1.584703651,       1.540599775,      -2.518942474,       2.439100031,     0.02143471146,     -0.1327273688,                 0,                 0,                 0,     0.02322695177,     0.02143471146,     -0.1327273688,                 0,      -6.192169607,              -nan,      -2.116192999,       -2.02792437,      -2.031697987,      -1.941505602,      -1.790294475,     -0.4276844767
         27,           0,           4,      -4.444343934,      -1.942564182,      -1.938862715,       1.097493557,       -2.53006725,       2.408725579,     0.02095698706,     -0.1363412744,                 0,                 0,                 0,     0.02249285803,     0.02095698706,     -0.1363412744,                 0,       -6.50576698,              -nan,      -2.498466762,      -2.324079582,       -2.38585705,      -2.384611821,      -1.801419251,     -0.4580589283
         27,           0,           0,      -4.583683148,      -2.062206959,      -2.108219963,      0.8822462701,      -2.539529708,       2.391540712,     0.02042924791,     -0.1397992572,                 0,                 0,                 0,     0.02174169824,     0.02042924791,     -0.1397992572,                 0,      -6.843093675,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         27,           0,           1,      -4.647667126,      -2.121900068,      -2.179557868,      0.7987353423,      -2.547755924,       2.354376062,     0.01983309214,     -0.1429520731,                 0,                 0,                 0,     0.02114240779,     0.01983309214,     -0.1429520731,                 0,      -7.207755206,              -nan,     -0.0639839778,    -0.05969310885,    -0.07133790556,    -0.08351092784,   -0.008226216291,    -0.03716464929
         27,           0,           2,      -4.689387786,      -2.163421123,      -2.213079931,      0.7525695848,      -2.554458926,       2.319979441,      0.0191659032,     -0.1459291669,                 0,                 0,                 0,     0.02057883291,      0.0191659032,     -0.1459291669,                 0,      -7.613998951,              -nan,     -0.1057046379,      -0.101214164,      -0.104859968,     -0.1296766853,    -0.01492921775,    -0.07156127005
         27,           0,           3,      -4.718779766,      -2.196907223,      -2.230445027,      0.7208913206,      -2.559385417,       2.308192176,     0.01843697444,     -0.1488506172,                 0,                 0,                 0,     0.02000239696,     0.01843697444,     -0.1488506172,                 0,       -8.07348395,              -nan,      -0.135096618,     -0.1347002638,     -0.1222250642,     -0.1613549496,    -0.01985570927,    -0.08334853558
         27,           0,           4,      -4.740163446,      -2.225251316,      -2.239494167,      0.6977011402,      -2.562378798,       2.323976526,     0.01766839718,     -0.1517801139,                 0,                 0,                 0,     0.01938962692,     0.01766839718,     -0.1517801139,                 0,      -8.590485732,              -nan,     -0.1564802983,     -0.1630443563,      -0.131274204,     -0.1845451299,    -0.02284909007,    -0.06756418531
         28,           0,           0,      -1.949694248,      0.3778138216,      0.4461466142,       3.478068853,     -0.7588969452,       2.849597351,     0.01605004629,      -0.136923658,                 0,                 0,                 0,     0.02342475817,     0.01605004629,      -0.136923658,                 0,      -8.531044429,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         28,           0,           1,      -2.750930177,     -0.4367319019,      -0.368714721,       2.743776809,      -2.201911199,       2.316930093,     0.01512894214,     -0.1313734286,                 0,                 0,                 0,     0.02478073894,     0.01512894214,     -0.1313734286,                 0,      -8.683583251,              -nan,     -0.8012359298,     -0.8145457236,     -0.8148613352,     -0.7342920434,      -1.443014254,     -0.5326672583
         28,           0,           2,      -3.461240827,      -1.129491218,      -1.053172103,       2.101350394,      -2.450588975,       2.543017394,     0.01436733699,      -0.130733214,                 0,                 0,                 0,     0.02481661179,     0.01436733699,      -0.130733214,                 0,      -9.099335115,              -nan,       -1.51154658,      -1.507305039,      -1.499318717,      -1.376718459,       -1.69169203,     -0.3065799578
         28,           0,           3,       -4.07531933,      -1.667494077,      -1.597294883,        1.52695801,      -2.459788384,       2.455461273,     0.01368598173,     -0.1321308884,                 0,                 0,                 0,     0.02430675837,     0.01368598173,     -0.1321308884,                 0,      -9.654469153,              -nan,      -2.125625083,      -2.045307898,      -2.043441497,      -1.951110842,      -1.700891439,     -0.3941360787
         28,           0,           4,      -4.451501078,      -1.963369563,      -1.955444828,       1.086096086,      -2.464342633,       2.403495271,     0.01303332855,      -0.133983392,                 0,                 0,                 0,     0.02366847407,     0.01303332855,      -0.133983392,                 0,      -10.28005943,              -nan,       -2.50180683,      -2.341183384,      -2.401591442,      -2.391972767,      -1.705445688,     -0.4461020801
         28,           0,           0,      -4.588944861,      -2.075164303,       -2.12122685,       0.874105186,      -2.467327199,        2.37773728,     0.01238145294,     -0.1358775411,                 0,                 0,                 0,     0.02292407395,     0.01238145294,     -0.1358775411,                 0,      -10.97428079,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         28,           0,           1,      -4.654685415,      -2.127606992,      -2.187359483,       0.790164757,      -2.469752762,       2.343272169,     0.01169491704,      -0.137315621,                 0,                 0,                 0,     0.02237967148,     0.01169491704,      -0.137315621,                 0,      -11.74147884,              -nan,    -0.06574055423,    -0.05244268877,    -0.06613263256,    -0.08394042891,   -0.002425563037,    -0.03446511123
         28,           0,           2,      -4.698515376,      -2.164305304,      -2.217342931,      0.7423726794,      -2.471846961,       2.309184598,     0.01096923337,     -0.1385429565,                 0,                 0,                 0,     0.02185533147,     0.01096923337,     -0.1385429565,                 0,      -12.63014031,              -nan,     -0.1095705153,    -0.08914100099,    -0.09611608053,     -0.1317325065,   -0.004519761959,    -0.06855268209
         28,           0,           3,      -4.729879272,      -2.194885241,      -2.232487761,       0.708876779,      -2.473671615,       2.295014863,     0.01021102739,     -0.1396649333,                 0,                 0,                 0,     0.02130092147,     0.01021102739,     -0.1396649333,                 0,      -13.67785317,              -nan,     -0.1409344108,     -0.1197209376,     -0.1112609111,     -0.1652284069,   -0.006344416153,    -0.08272241706
         28,           0,           4,      -4.752942534,      -2.221693032,      -2.240488924,      0.6839803209,      -2.475235121,       2.307290276,    0.009442429208,     -0.1407401043,                 0,                 0,                 0,     0.02069704851,    0.009442429208,     -0.1407401043,                 0,      -14.90507381,              -nan,      -0.163997673,     -0.1465287293,     -0.1192620734,     -0.1901248651,   -0.007907922112,    -0.07044700389
         29,           0,           0,      -1.955844384,      0.3699677417,      0.4423343938,       3.471439372,     -0.7879336708,       2.827001876,     0.00794790319,     -0.1243426565,                 0,                 0,                 0,     0.02462381371,     0.00794790319,     -0.1243426565,                 0,      -15.64471201,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         29,           0,           1,      -2.762621517,      -0.452693452,     -0.3787337201,       2.731893626,      -2.187751536,       2.310972932,    0.007114320529,      -0.116830365,                 0,                 0,                 0,     0.02598681091,    0.007114320529,      -0.116830365,                 0,       -16.4218585,              -nan,     -0.8067771324,     -0.8226611937,      -0.821068114,     -0.7395457458,      -1.399817865,     -0.5160289443
         29,           0,           2,      -3.477063663,      -1.148023811,      -1.066777776,       2.085357014,      -2.374330972,       2.548435013,    0.006459493012,     -0.1142622658,                 0,                 0,                 0,     0.02602003908,    0.006459493012,     -0.1142622658,                 0,      -17.68904551,              -nan,      -1.521219278,      -1.517991553,       -1.50911217,      -1.386082358,      -1.586397301,     -0.2785668628
         29,           0,           3,      -4.090008284,      -1.685411528,        -1.6121684,       1.509920027,      -2.382183698,       2.455911814,    0.005916834351,     -0.1138790079,                 0,                 0,                 0,     0.02547812592,    0.005916834351,     -0.1138790079,                 0,      -19.24661079,              -nan,        -2.1341639,       -2.05537927,      -2.054502794,      -1.961519345,      -1.594250027,     -0.3710900618
         29,           0,           4,      -4.460462699,      -1.981442546,      -1.965609628,       1.073012591,      -2.385785996,       2.381149277,    0.005441225821,     -0.1141049251,                 0,                 0,                 0,     0.02478331913,    0.005441225821,     -0.1141049251,                 0,      -20.97044468,              -nan,      -2.504618314,      -2.351410288,      -2.407944022,       -2.39842678,      -1.597852325,     -0.4458525989
         29,           0,           0,      -4.597846505,      -2.092295181,      -2.127089704,      0.8633941315,       -2.38829884,       2.347045057,    0.005010377266,     -0.1145989624,                 0,                 0,                 0,     0.02396298465,    0.005010377266,     -0.1145989624,                 0,      -22.87232204,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         29,           0,           1,      -4.664155345,      -2.143641547,      -2.195000918,      0.7789599751,      -2.390778835,       2.316344386,    0.004586998749,     -0.1146013543,                 0,                 0,                 0,     0.02334036971,    0.004586998749,     -0.1146013543,                 0,       -24.9839515,              -nan,    -0.06630883971,    -0.05134636631,    -0.06791121456,    -0.08443415635,   -0.002479995059,    -0.03070067092
         29,           0,           2,      -4.707792568,      -2.179411825,      -2.228606582,      0.7311907125,      -2.393791925,       2.282105175,    0.004170164993,     -0.1144443204,                 0,                 0,                 0,      0.0227351009,    0.004170164993,     -0.1144443204,                 0,       -27.4435953,              -nan,     -0.1099460623,      -0.087116644,     -0.1015168777,      -0.132203419,    -0.00549308537,    -0.06493988224
         29,           0,           3,      -4.738608936,      -2.209376057,      -2.246686787,      0.6984128327,      -2.397599612,       2.268036918,    0.003764023694,     -0.1142122907,                 0,                 0,                 0,      0.0221014992,    0.003764023694,     -0.1142122907,                 0,       -30.3431381,              -nan,     -0.1407624305,     -0.1170808763,     -0.1195970834,     -0.1649812987,   -0.009300772494,    -0.07900813909
         29,           0,           4,      -4.760958201,      -2.235990685,      -2.256620886,      0.6746311292,      -2.402321728,       2.280938372,     0.00338289542,     -0.1139495227,                 0,                 0,                 0,     0.02142365128,     0.00338289542,     -0.1139495227,                 0,      -33.68402168,              -nan,     -0.1631116958,     -0.1436955044,     -0.1295311818,     -0.1887630022,    -0.01402288828,    -0.06610668534
         30,           0,           0,      -1.962901452,      0.3596870031,      0.4375840862,       3.463951536,     -0.8158692648,       2.806547265,    0.002438453825,     -0.0966652598,                 0,                 0,                 0,     0.02510171031,    0.002438453825,     -0.0966652598,                 0,      -39.64203005,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         30,           0,           1,      -2.774108865,      -0.468743094,      -0.388992047,       2.720886471,      -2.171268358,       2.288276637,    0.002055493304,    -0.08781401746,                 0,                 0,                 0,     0.02643394759,    0.002055493304,    -0.08781401746,                 0,      -42.72162662,              -nan,     -0.8112074133,     -0.8284300971,     -0.8265761332,     -0.7430650654,      -1.355399093,     -0.5182706281
         30,           0,           2,      -3.491153927,      -1.163562568,      -1.081400575,       2.071846181,      -2.322428409,        2.54310527,    0.001837250893,    -0.08397180066,                 0,                 0,                 0,     0.02644702884,    0.001837250893,    -0.08397180066,                 0,       -45.7051353,              -nan,      -1.528252475,      -1.523249572,      -1.518984661,      -1.392105356,      -1.506559144,     -0.2634419948
         30,           0,           3,      -4.103046696,      -1.703246292,      -1.629569877,       1.495441257,      -2.335273999,       2.454765741,    0.001724974123,    -0.08247496093,                 0,                 0,                 0,     0.02587082339,    0.001724974123,    -0.08247496093,                 0,       -47.8122888,              -nan,      -2.140145244,      -2.062933295,      -2.067153963,      -1.968510279,      -1.519404734,     -0.3517815241
         30,           0,           4,      -4.469803727,      -2.009801407,      -1.981122312,       1.061488324,      -2.343818234,        2.37033418,    0.001682234357,    -0.08175001208,                 0,                 0,                 0,     0.02513379948,    0.001682234357,    -0.08175001208,                 0,      -48.59608993,              -nan,      -2.506902275,       -2.36948841,      -2.418706398,      -2.402463213,      -1.527948969,     -0.4362130848
         30,           0,           0,      -4.604281564,      -2.127873734,      -2.141250474,      0.8564991103,      -2.351041664,       2.333759778,     0.00169775692,    -0.08145915766,                 0,                 0,                 0,     0.02429915169,     0.00169775692,    -0.08145915766,                 0,       -47.9804598,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         30,           0,           1,      -4.667613285,      -2.181410262,      -2.208678468,      0.7751761999,      -2.357805423,       2.307693658,    0.001746787409,    -0.08075774578,                 0,                 0,                 0,     0.02364213071,    0.001746787409,    -0.08075774578,                 0,      -46.23215473,              -nan,    -0.06333172133,    -0.05353652825,    -0.06742799429,    -0.08132291039,   -0.006763759396,    -0.02606612032
         30,           0,           2,       -4.70866968,      -2.216813807,       -2.24051538,      0.7299943393,      -2.364811279,         2.2731863,    0.001836266719,    -0.07999647266,                 0,                 0,                 0,      0.0230157185,    0.001836266719,    -0.07999647266,                 0,      -43.56473481,              -nan,     -0.1043881163,    -0.08894007253,    -0.09926490601,     -0.1265047711,    -0.01376961537,    -0.06057347833
         30,           0,           3,      -4.737570603,      -2.245038458,      -2.255811195,      0.6994760953,      -2.372509943,       2.258822762,    0.001969381037,    -0.07924399439,                 0,                 0,                 0,     0.02237908148,    0.001969381037,    -0.07924399439,                 0,      -40.23802042,              -nan,     -0.1332890392,     -0.1171647235,     -0.1145607213,     -0.1570230151,    -0.02146827914,    -0.07493701691
         30,           0,           4,      -4.758640476,      -2.269194824,      -2.262766256,      0.6775174509,      -2.381244013,       2.269596319,    0.002148938367,     -0.0785330484,                 0,                 0,                 0,     0.02171514301,    0.002148938367,     -0.0785330484,                 0,      -36.54504457,              -nan,     -0.1543589124,     -0.1413210897,     -0.1215157821,     -0.1789816594,    -0.03020234956,    -0.06416345895
         31,           0,           0,      -1.969235601,      0.3501308128,      0.4341701556,       3.457469102,     -0.8428288308,       2.786539781,    0.001934117104,    -0.06148623558,                 0,                 0,                 0,     0.02524233043,    0.001934117104,    -0.06148623558,                 0,      -31.79033754,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         31,           0,           1,      -2.782282062,     -0.4806351087,     -0.3961208279,       2.714044046,      -2.173516742,       2.279457302,     0.00212208985,    -0.05218748826,                 0,                 0,                 0,     0.02663742668,     0.00212208985,    -0.05218748826,                 0,        -24.592497,              -nan,      -0.813046461,     -0.8307659214,     -0.8302909836,     -0.7434250559,      -1.330687911,      -0.507082479
         31,           0,           2,      -3.500064836,      -1.175729979,      -1.094138193,       2.064682206,      -2.318493688,       2.531495686,    0.002424504589,    -0.04796537205,                 0,                 0,                 0,     0.02672897669,    0.002424504589,    -0.04796537205,                 0,      -19.78357652,              -nan,      -1.530829236,      -1.525860792,      -1.528308348,      -1.392786896,      -1.475664858,     -0.2550440958
         31,           0,           3,      -4.113910461,      -1.720676954,      -1.646496257,       1.486102179,      -2.339263885,       2.455084202,     0.00278885686,    -0.04625412154,                 0,                 0,                 0,     0.02622071305,     0.00278885686,    -0.04625412154,                 0,      -16.58533366,              -nan,       -2.14467486,      -2.070807767,      -2.080666412,      -1.971366923,      -1.496435054,     -0.3314555799
         31,           0,           4,      -4.483697666,      -2.035681445,      -1.992113235,        1.04824637,      -2.355007711,       2.370517714,    0.003189711188,    -0.04546396204,                 0,                 0,                 0,     0.02554554073,    0.003189711188,    -0.04546396204,                 0,      -14.25331617,              -nan,      -2.514462065,      -2.385812258,      -2.426283391,      -2.409222732,       -1.51217888,     -0.4160220674
         31,           0,           0,      -4.616781552,      -2.157118508,      -2.144698359,      0.8429671596,      -2.368615909,       2.331485013,    0.003630823667,    -0.04525952759,                 0,                 0,                 0,     0.02478268434,    0.003630823667,    -0.04525952759,                 0,      -12.46536096,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         31,           0,           1,      -4.677749998,      -2.210973135,      -2.208090016,      0.7637225062,       -2.38057622,        2.30356008,    0.004104231714,    -0.04474321634,                 0,                 0,                 0,     0.02419613166,    0.004104231714,    -0.04474321634,                 0,      -10.90172764,              -nan,    -0.06096844595,    -0.05385462632,    -0.06339165716,    -0.07924465339,    -0.01196031104,    -0.02792493268
         31,           0,           2,      -4.716817136,      -2.245339314,      -2.237325873,      0.7205687781,      -2.391611921,       2.264505412,     0.00462758531,    -0.04429464158,                 0,                 0,                 0,     0.02364997409,     0.00462758531,    -0.04429464158,                 0,      -9.571869261,              -nan,     -0.1000355843,    -0.08822080576,    -0.09262751427,     -0.1223983815,    -0.02299601122,    -0.06697960134
         31,           0,           3,      -4.744054764,      -2.271315664,      -2.251013969,      0.6919329036,      -2.402404917,       2.245871484,    0.005205293349,    -0.04398115558,                 0,                 0,                 0,     0.02310377245,    0.005205293349,    -0.04398115558,                 0,      -8.449313541,              -nan,      -0.127273212,     -0.1141971555,     -0.1063156103,      -0.151034256,    -0.03378900766,    -0.08561352888
         31,           0,           4,      -4.763829169,      -2.292318613,      -2.257315579,      0.6716138937,      -2.413627659,       2.253652736,    0.005830322728,    -0.04382483841,                 0,                 0,                 0,     0.02253740184,    0.005830322728,    -0.04382483841,                 0,      -7.516708844,              -nan,     -0.1470476167,     -0.1352001047,     -0.1126172197,     -0.1713532659,    -0.04501175012,    -0.07783227711
         32,           0,           0,      -1.974636597,      0.3425604878,      0.4323486569,       3.452102974,      -0.868903185,       2.772719827,     0.00620469278,    -0.02805301644,                 0,                 0,                 0,     0.02598810769,     0.00620469278,    -0.02805301644,                 0,      -4.521257932,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         32,           0,           1,      -2.787505808,     -0.4889834574,     -0.4007350543,       2.710206582,      -2.197587642,       2.255741108,    0.006808633057,    -0.01936821151,                 0,                 0,                 0,     0.02750627146,    0.006808633057,    -0.01936821151,                 0,      -2.844654917,              -nan,     -0.8128692109,     -0.8315439452,     -0.8330837112,     -0.7418963923,      -1.328684457,     -0.5169787194
         32,           0,           2,      -3.504674663,      -1.185046443,      -1.104971739,       2.061969549,      -2.356351745,       2.505328888,    0.007466201066,    -0.01577576049,                 0,                 0,                 0,     0.02772485201,    0.007466201066,    -0.01577576049,                 0,      -2.112956824,              -nan,      -1.530038066,      -1.527606931,      -1.537320396,      -1.390133425,       -1.48744856,     -0.2673909399
         32,           0,           3,      -4.121954986,      -1.729356793,         -1.661284,       1.481174271,      -2.384943069,       2.445966247,     0.00812977561,    -0.01479425278,                 0,                 0,                 0,     0.02731901207,     0.00812977561,    -0.01479425278,                 0,      -1.819761515,              -nan,      -2.147318389,      -2.071917281,      -2.093632657,      -1.970928704,      -1.516039884,     -0.3267535805
         32,           0,           4,       -4.49851527,      -2.036965506,       -1.99795849,       1.035887568,       -2.40700611,       2.364279315,    0.008780609811,    -0.01482459561,                 0,                 0,                 0,     0.02672802776,    0.008780609811,    -0.01482459561,                 0,      -1.688333263,              -nan,      -2.523878673,      -2.379525994,      -2.430307147,      -2.416215406,      -1.538102925,     -0.4084405128
         32,           0,           0,      -4.633812409,      -2.153637741,      -2.143039155,      0.8250519021,      -2.425932145,       2.324740231,    0.009432441475,    -0.01555546934,                 0,                 0,                 0,     0.02602041968,    0.009432441475,    -0.01555546934,                 0,      -1.649145599,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         32,           0,           1,      -4.695503712,      -2.206956259,      -2.206636985,      0.7442169019,      -2.442012304,        2.29431234,     0.01009030266,    -0.01604178027,                 0,                 0,                 0,      0.0255044889,     0.01009030266,    -0.01604178027,                 0,      -1.589821516,              -nan,    -0.06169130328,    -0.05331851855,    -0.06359783017,    -0.08083500022,    -0.01608015854,     -0.0304278903
         32,           0,           2,      -4.734695919,      -2.242114555,      -2.238737395,      0.7005614731,       -2.45585746,       2.251225872,       0.010780016,     -0.0167069813,                 0,                 0,                 0,      0.0250219038,       0.010780016,     -0.0167069813,                 0,      -1.549810436,              -nan,     -0.1008835099,    -0.08847681469,    -0.09569823992,     -0.1244904291,    -0.02992531521,    -0.07351435891
         32,           0,           3,      -4.761512911,      -2.268885841,      -2.255553926,      0.6720876149,      -2.468152022,        2.22911849,     0.01150857213,    -0.01762684504,                 0,                 0,                 0,     0.02452915184,     0.01150857213,    -0.01762684504,                 0,      -1.531627454,              -nan,     -0.1277005018,     -0.1152481007,     -0.1125147704,     -0.1529642872,    -0.04221987686,     -0.0956217403
         32,           0,           4,      -4.780628909,      -2.290305114,      -2.264567691,      0.6523052013,        -2.4796775,       2.237791732,     0.01226533519,    -0.01881210234,                 0,                 0,                 0,     0.02400575037,     0.01226533519,    -0.01881210234,                 0,      -1.533761781,              -nan,     -0.1468164998,     -0.1366673728,     -0.1215285357,     -0.1727467009,    -0.05374535461,    -0.08694849902
         33,           0,           0,      -1.980322538,      0.3359351707,      0.4304911006,       3.446411067,     -0.8941302184,       2.763738166,     0.01286916312,   -0.004948363589,                 0,                 0,                 0,     0.02731119781,     0.01286916312,   -0.004948363589,                 0,     -0.3845132385,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         33,           0,           1,      -2.793094813,     -0.4968866993,     -0.4054792678,       2.705277801,      -2.232334464,       2.238440794,     0.01356500071,    0.002345246357,                 0,                 0,                 0,     0.02887453745,     0.01356500071,    0.002345246357,                 0,      0.1728895123,              -nan,     -0.8127722744,       -0.83282187,     -0.8359703684,     -0.7411332659,      -1.338204246,     -0.5252973719
         33,           0,           2,      -3.509684302,      -1.193277301,      -1.115473553,        2.05789741,      -2.414502092,       2.476471965,     0.01425924175,    0.004576912749,                 0,                 0,                 0,     0.02914032456,     0.01425924175,    0.004576912749,                 0,      0.3209786909,              -nan,      -1.529361764,      -1.529212472,      -1.545964653,      -1.388513656,      -1.520371873,     -0.2872662005
         33,           0,           3,      -4.130122946,      -1.731158221,      -1.675076032,       1.475802717,      -2.447043961,       2.428723879,     0.01491254109,    0.004178858083,                 0,                 0,                 0,     0.02875880738,     0.01491254109,    0.004178858083,                 0,      0.2802244136,              -nan,      -2.149800408,      -2.067093392,      -2.105567132,      -1.970608349,      -1.552913743,     -0.3350142862
         33,           0,           4,      -4.515213697,      -2.025753286,      -2.004911362,       1.023995568,      -2.470080632,       2.348462057,     0.01551201196,    0.002766832569,                 0,                 0,                 0,     0.02817324925,     0.01551201196,    0.002766832569,                 0,      0.1783670988,              -nan,      -2.534891158,      -2.361688457,      -2.435402463,      -2.422415499,      -1.575950414,     -0.4152761088
         33,           0,           0,      -4.655700078,      -2.138673088,      -2.145902179,      0.8053813923,      -2.488798311,       2.308778792,     0.01607400006,    0.000687875619,                 0,                 0,                 0,     0.02744157926,     0.01607400006,    0.000687875619,                 0,     0.04279430238,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         33,           0,           1,      -4.720069339,      -2.193446046,      -2.211940314,      0.7202386579,      -2.503851334,       2.274258865,      0.0166097803,    -0.00119547761,                 0,                 0,                 0,     0.02690532644,      0.0166097803,    -0.00119547761,                 0,    -0.07197431806,              -nan,    -0.06436926134,    -0.05477295825,    -0.06603813461,    -0.08514273447,    -0.01505302271,    -0.03451992715
         33,           0,           2,      -4.761012634,      -2.230960259,       -2.24894277,      0.6738022962,      -2.515770105,       2.230576281,     0.01714518755,   -0.003288512683,                 0,                 0,                 0,     0.02638850423,     0.01714518755,   -0.003288512683,                 0,     -0.1918038327,              -nan,     -0.1053125564,    -0.09228717066,     -0.1030405904,     -0.1315790962,    -0.02697179449,     -0.0782025112
         33,           0,           3,      -4.788856632,      -2.260278633,      -2.271105302,      0.6434771139,      -2.525144954,       2.208170888,     0.01768875399,   -0.005680605386,                 0,                 0,                 0,     0.02584571745,     0.01768875399,   -0.005680605386,                 0,     -0.3211422009,              -nan,      -0.133156554,     -0.1216055449,     -0.1252031224,     -0.1619042785,    -0.03634664337,      -0.100607904
         33,           0,           4,      -4.808513827,      -2.284415274,      -2.284954756,      0.6225347989,      -2.532697444,       2.221249028,     0.01823258126,   -0.008380053081,                 0,                 0,                 0,     0.02525872456,     0.01823258126,   -0.008380053081,                 0,     -0.4596196754,              -nan,     -0.1528137496,     -0.1457421856,      -0.139052577,     -0.1828465934,     -0.0438991334,    -0.08752976416
         34,           0,           0,      -1.987774683,      0.3283680384,      0.4268026719,       3.438830017,     -0.9185243852,       2.758030107,     0.01867699659,    0.003461244241,                 0,                 0,                 0,     0.02828371555,     0.01867699659,    0.003461244241,                 0,      0.1853212439,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         34,           0,           1,      -2.802674512,     -0.5073366239,     -0.4128876906,       2.695620904,      -2.259200444,       2.228001678,     0.01913527937,     0.00927787359,                 0,                 0,                 0,     0.02979021921,     0.01913527937,     0.00927787359,                 0,      0.4848569707,              -nan,      -0.814899829,     -0.8357046623,     -0.8396903625,     -0.7432091133,      -1.340676059,     -0.5300284284
         34,           0,           2,      -3.520383742,      -1.204488938,      -1.126998359,       2.047206312,      -2.451725597,       2.448134173,     0.01956013265,     0.01013940776,                 0,                 0,                 0,     0.03001202044,     0.01956013265,     0.01013940776,                 0,      0.5183711143,              -nan,      -1.532609059,      -1.532856977,      -1.553801031,      -1.391623706,      -1.533201212,     -0.3098959338
         34,           0,           3,      -4.145333012,       -1.73766047,       -1.68918628,       1.463180792,      -2.478640903,       2.404294813,     0.01992307981,    0.008425700616,                 0,                 0,                 0,     0.02957398275,     0.01992307981,    0.008425700616,                 0,      0.4229115525,              -nan,      -2.157558328,      -2.066028509,      -2.115988952,      -1.975649225,      -1.560116518,     -0.3537352941
         34,           0,           4,      -4.542445264,      -2.028130377,      -2.019464936,        1.00408294,       -2.49411143,       2.325113275,     0.02021395915,    0.005768381537,                 0,                 0,                 0,     0.02892442128,     0.02021395915,    0.005768381537,                 0,      0.2853662409,              -nan,      -2.554670581,      -2.356498416,      -2.446267608,      -2.434747077,      -1.575587044,     -0.4329168313
         34,           0,           0,      -4.687734862,       -2.14464193,      -2.162928752,      0.7775392205,      -2.505503635,       2.286622542,     0.02044309288,    0.002606585502,                 0,                 0,                 0,     0.02813093532,     0.02044309288,    0.002606585502,                 0,      0.1275044592,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
         34,           0,           1,      -4.752311785,      -2.204001773,      -2.232987016,      0.6900834456,       -2.51426837,       2.251324924,     0.02061920453,  -0.0003871804686,                 0,                 0,                 0,     0.02751989575,     0.02061920453,  -0.0003871804686,                 0,    -0.01877766274,              -nan,    -0.06457692283,    -0.05935984227,    -0.07005826344,    -0.08745577482,   -0.008764734172,    -0.03529761837
         34,           0,           2,      -4.793180539,      -2.245076634,      -2.274245779,      0.6427865574,      -2.520989746,       2.211834818,     0.02076053947,   -0.003536976304,                 0,                 0,                 0,     0.02691985002,     0.02076053947,   -0.003536976304,                 0,     -0.1703701539,              -nan,     -0.1054456768,     -0.1004347039,     -0.1113170268,     -0.1347526631,    -0.01548611045,    -0.07478772418
         34,           0,           3,      -4.820964924,      -2.277287927,      -2.300383315,      0.6118181836,      -2.526089113,       2.194020457,     0.02087581666,   -0.006941392357,                 0,                 0,                 0,     0.02628382742,     0.02087581666,   -0.006941392357,                 0,     -0.3325087814,              -nan,     -0.1332300623,     -0.1326459962,     -0.1374545629,     -0.1657210369,    -0.02058547798,    -0.09260208486
         34,           0,           4,      -4.840502612,      -2.304023879,      -2.317425668,      0.5904055909,       -2.52998511,       2.211477421,      0.0209651364,    -0.01061424721,                 0,                 0,                 0,     0.02559461915,      0.0209651364,    -0.01061424721,                 0,     -0.5062808565,              -nan,     -0.1527677496,     -0.1593819489,      -0.154496916,     -0.1871336296,    -0.02448147473,    -0.07514512105
         35,           0,           0,      -1.997642224,      0.3183623026,      0.4206050492,       3.428828867,     -0.9421159104,       2.752960211,     0.02097819085,  -7.403375056e-05,                 0,                 0,                 0,     0.02832412892,     0.02097819085,  -7.403375056e-05,                 0,   -0.003529081754,              -nan,                 0,                 0,                 0,                 0,                 0,                 0
